u,v,key,osmid,oneway,name,highway,reversed,length,lanes,geometry,service,access
6610230526,6610223165,0,598667608,False,Ngõ 279 Phố Đội Cấn,residential,False,149.203,,"LINESTRING (105.8206403 21.0385599, 105.8204749 21.037227)",,
6610230526,6610230525,0,"[703963877, 703963878]",False,,service,False,14.24,,"LINESTRING (105.8206403 21.0385599, 105.820672 21.038558, 105.8207772 21.0385514)",,
6610782574,5697944071,0,598667608,False,Ngõ 279 Phố Đội Cấn,residential,False,28.588,,"LINESTRING (105.8204247 21.0368505, 105.8204044 21.0365941)",,
6610782574,6610193633,0,598667608,False,Ngõ 279 Phố Đội Cấn,residential,True,22.052,,"LINESTRING (105.8204247 21.0368505, 105.8204526 21.0370471)",,
6610782574,2631904591,0,704033032,False,,service,False,17.656,,"LINESTRING (105.8204247 21.0368505, 105.8202564 21.0368737)",,
6641988471,6641988472,0,706823949,False,,residential,True,20.775,,"LINESTRING (105.8178291 21.0357855, 105.817736 21.0356201)",,
6641988472,106098698,0,703141278,False,Phố Đội Cấn,secondary,False,16.987,2,"LINESTRING (105.817736 21.0356201, 105.8178868 21.0355607)",,
6641988472,309818608,0,703141278,False,Phố Đội Cấn,secondary,True,11.548,2,"LINESTRING (105.817736 21.0356201, 105.8176432 21.0356774)",,
6641988472,6641988471,0,706823949,False,,residential,False,20.775,,"LINESTRING (105.817736 21.0356201, 105.8178291 21.0357855)",,
6641988473,6641988475,0,706823950,False,,residential,True,20.292,,"LINESTRING (105.8182998 21.0356547, 105.8182613 21.0356024, 105.8182268 21.0354878)",,
6641988475,6642019899,0,703141277,False,Phố Đội Cấn,secondary,False,21.324,2,"LINESTRING (105.8182268 21.0354878, 105.8184297 21.0354576)",,
6641988475,6642019901,0,703141277,False,Phố Đội Cấn,secondary,True,6.968,2,"LINESTRING (105.8182268 21.0354878, 105.8181605 21.0354977)",,
6641988475,6641988473,0,706823950,False,,residential,False,20.292,,"LINESTRING (105.8182268 21.0354878, 105.8182613 21.0356024, 105.8182998 21.0356547)",,
6641988477,6641988479,0,706823951,False,,service,True,43.218999999999994,,"LINESTRING (105.8191484 21.0355692, 105.8189298 21.0355817, 105.8189192 21.0354453, 105.8189158 21.0353979)",parking_aisle,
6641988479,6642019894,0,693491243,False,Phố Đội Cấn,secondary,False,24.974,2,"LINESTRING (105.8189158 21.0353979, 105.8191552 21.0353752)",,
6641988479,2631904636,0,693491243,False,Phố Đội Cấn,secondary,True,8.377,2,"LINESTRING (105.8189158 21.0353979, 105.8188505 21.0354049, 105.8188356 21.0354064)",,
6641988479,6641988477,0,706823951,False,,service,False,43.219,,"LINESTRING (105.8189158 21.0353979, 105.8189192 21.0354453, 105.8189298 21.0355817, 105.8191484 21.0355692)",parking_aisle,
6642019894,6644566941,0,693491243,False,Phố Đội Cấn,secondary,False,13.892,2,"LINESTRING (105.8191552 21.0353752, 105.8192885 21.0353638)",,
6642019894,6641988479,0,693491243,False,Phố Đội Cấn,secondary,True,24.974,2,"LINESTRING (105.8191552 21.0353752, 105.8189158 21.0353979)",,
6642019894,2428074244,0,234564815,False,,service,False,106.963,,"LINESTRING (105.8191552 21.0353752, 105.8191524 21.0353421, 105.8191424 21.0352073, 105.8199921 21.0351781)",driveway,
6642019896,6642019897,0,706823956,False,,service,True,21.198,,"LINESTRING (105.8186314 21.0352432, 105.818634 21.0353846, 105.8186356 21.0354338)",,
6642019897,309818611,0,703141277,False,Phố Đội Cấn,secondary,False,7.939,2,"LINESTRING (105.8186356 21.0354338, 105.8187117 21.0354266)",,
6642019897,6642019899,0,703141277,False,Phố Đội Cấn,secondary,True,21.533,2,"LINESTRING (105.8186356 21.0354338, 105.8184297 21.0354576)",,
6642019897,6642019896,0,706823956,False,,service,False,21.198,,"LINESTRING (105.8186356 21.0354338, 105.818634 21.0353846, 105.8186314 21.0352432)",,
6642019898,6642019899,0,706823957,False,Ngõ 228 Đội Cấn,residential,True,22.908,,"LINESTRING (105.8184175 21.0352519, 105.8184297 21.0354576)",,
6642019899,6642019897,0,703141277,False,Phố Đội Cấn,secondary,False,21.533,2,"LINESTRING (105.8184297 21.0354576, 105.8186356 21.0354338)",,
6642019899,6641988475,0,703141277,False,Phố Đội Cấn,secondary,True,21.324,2,"LINESTRING (105.8184297 21.0354576, 105.8182268 21.0354878)",,
6642019899,6642019898,0,706823957,False,Ngõ 228 Đội Cấn,residential,False,22.908,,"LINESTRING (105.8184297 21.0354576, 105.8184175 21.0352519)",,
6642019900,6642019901,0,706823958,False,Ngô 244 Đội Cấn,residential,True,26.831,,"LINESTRING (105.8181359 21.0352575, 105.8181605 21.0354977)",,
6642019901,6641988475,0,703141277,False,Phố Đội Cấn,secondary,False,6.968,2,"LINESTRING (105.8181605 21.0354977, 105.8182268 21.0354878)",,
6642019901,106098698,0,703141277,False,Phố Đội Cấn,secondary,True,29.257,2,"LINESTRING (105.8181605 21.0354977, 105.8178868 21.0355607)",,
6642019901,6642019900,0,706823958,False,Ngô 244 Đội Cấn,residential,False,26.831,,"LINESTRING (105.8181605 21.0354977, 105.8181359 21.0352575)",,
6642019903,309818608,0,703141278,False,Phố Đội Cấn,secondary,False,4.169,2,"LINESTRING (105.8176082 21.0356958, 105.8176432 21.0356774)",,
6642019903,6603230806,0,703141278,False,Phố Đội Cấn,secondary,True,29.089,2,"LINESTRING (105.8176082 21.0356958, 105.8173643 21.0358247)",,
6642019903,2062617983,0,"[195844854, 706823959]",False,Ngách 260/1 Đội Cấn,residential,"[False, True]",136.313,,"LINESTRING (105.8176082 21.0356958, 105.8175895 21.0356657, 105.8173456 21.0352723, 105.8172943 21.0351987, 105.8172655 21.0351906, 105.8172353 21.0351937, 105.8172005 21.0352006, 105.8171269 21.0352246, 105.8166768 21.0354697)",,
6642019904,6642019905,0,706823960,False,,residential,True,22.765,,"LINESTRING (105.8171475 21.0357041, 105.81725 21.0358851)",,
6642019905,6603230806,0,703141278,False,Phố Đội Cấn,secondary,False,13.632,2,"LINESTRING (105.81725 21.0358851, 105.8173643 21.0358247)",,
6642019905,11041631532,0,703141278,False,Phố Đội Cấn,secondary,True,1.684,2,"LINESTRING (105.81725 21.0358851, 105.8172359 21.0358926)",,
6642019905,6642019904,0,706823960,False,,residential,False,22.765,,"LINESTRING (105.81725 21.0358851, 105.8171475 21.0357041)",,
6642019906,6642019907,0,706823961,False,,service,True,19.015,,"LINESTRING (105.8169799 21.0358318, 105.817063 21.0359842)",,
6642019907,11041631532,0,703141278,False,Phố Đội Cấn,secondary,False,20.634,2,"LINESTRING (105.817063 21.0359842, 105.8172359 21.0358926)",,
6642019907,11041631529,0,703141278,False,Phố Đội Cấn,secondary,True,2.878,2,"LINESTRING (105.817063 21.0359842, 105.8170389 21.035997)",,
6642019907,6642019906,0,706823961,False,,service,False,19.015,,"LINESTRING (105.817063 21.0359842, 105.8169799 21.0358318)",,
6644148842,2625487077,0,693491243,False,Phố Đội Cấn,secondary,False,63.324,2,"LINESTRING (105.819656 21.035332, 105.8202626 21.0352707)",,
6644148842,2428074479,0,234564825,False,,service,False,60.474000000000004,,"LINESTRING (105.819656 21.035332, 105.8196871 21.0356321, 105.8196867 21.0356793, 105.8196892 21.0357356, 105.8196887 21.0357864, 105.8196843 21.0358743)",driveway,
6644148842,6644566941,0,693491243,False,Phố Đội Cấn,secondary,True,38.321,2,"LINESTRING (105.819656 21.035332, 105.8194609 21.0353539, 105.819429 21.0353557, 105.8192885 21.0353638)",,
6644566941,6642019894,0,693491243,False,Phố Đội Cấn,secondary,True,13.892,2,"LINESTRING (105.8192885 21.0353638, 105.8191552 21.0353752)",,
6644566941,2631904717,0,257715235,False,Ngõ 283 Đội Cấn,residential,False,54.807,,"LINESTRING (105.8192885 21.0353638, 105.8192902 21.0354165, 105.8192947 21.0356302, 105.8192521 21.0358531)",,permissive
6644566941,6644148842,0,693491243,False,Phố Đội Cấn,secondary,False,38.321,2,"LINESTRING (105.8192885 21.0353638, 105.819429 21.0353557, 105.8194609 21.0353539, 105.819656 21.035332)",,
7437479438,3382291903,0,331167314,False,Ngõ 67,residential,False,1.038,,"LINESTRING (105.8174185 21.0399743, 105.8174285 21.0399743)",,
7437479438,8341746766,0,331167314,False,Ngõ 67,residential,True,9.683,,"LINESTRING (105.8174185 21.0399743, 105.8173252 21.0399743)",,
7437479438,7437479441,0,795194542,False,,residential,False,47.260000000000005,,"LINESTRING (105.8174185 21.0399743, 105.8175272 21.0401607, 105.817554 21.0402471, 105.8176143 21.0403563)",,
7437479441,2657122080,0,260225728,False,,residential,False,12.744,,"LINESTRING (105.8176143 21.0403563, 105.8174915 21.0403563)",alley,
7437479441,2657122081,0,260225728,False,,residential,True,16.445,,"LINESTRING (105.8176143 21.0403563, 105.8176541 21.0403563, 105.8177727 21.0403595)",alley,
7437479441,7437479438,0,795194542,False,,residential,True,47.26,,"LINESTRING (105.8176143 21.0403563, 105.817554 21.0402471, 105.8175272 21.0401607, 105.8174185 21.0399743)",,
8299505951,8299505952,0,892981888,False,,residential,True,48.481,,"LINESTRING (105.8170899 21.0390534, 105.8171884 21.0394796)",,
8299505951,8299505994,0,966146649,False,Ngõ 97 Văn Cao,residential,False,34.022,,"LINESTRING (105.8170899 21.0390534, 105.8174101 21.0389878)",,
8299505951,445252512,0,966146649,False,Ngõ 97 Văn Cao,residential,True,35.134,,"LINESTRING (105.8170899 21.0390534, 105.8167556 21.0391032)",,
8299505952,3382291948,0,331167324,False,,service,False,31.339,,"LINESTRING (105.8171884 21.0394796, 105.8168905 21.0395257)",alley,
8299505952,8299505951,0,892981888,False,,residential,False,48.481,,"LINESTRING (105.8171884 21.0394796, 105.8170899 21.0390534)",,
8299505952,3382291951,0,"[331167324, 331167326]",False,,service,"[False, True]",96.924,,"LINESTRING (105.8171884 21.0394796, 105.8176751 21.0394043, 105.8176849 21.0389932)",alley,
8299505953,5709910379,0,11838073,False,Phố Đốc Ngữ,residential,False,40.501,,"LINESTRING (105.8128734 21.0395323, 105.8129211 21.0398938)",,
8299505953,8299505954,0,892981889,False,,residential,True,38.003,,"LINESTRING (105.8128734 21.0395323, 105.8132395 21.0395251)",,
8299505953,8299505955,0,11838073,False,Phố Đốc Ngữ,residential,True,28.95,,"LINESTRING (105.8128734 21.0395323, 105.8128603 21.0394334, 105.8128393 21.0392739)",,
8299505954,8299505953,0,892981889,False,,residential,False,38.003,,"LINESTRING (105.8132395 21.0395251, 105.8128734 21.0395323)",,
8299505954,8299505957,0,892981891,False,,residential,True,13.696,,"LINESTRING (105.8132395 21.0395251, 105.8132308 21.0394022)",,
8299505954,8299505964,0,892981891,False,,residential,False,32.558,,"LINESTRING (105.8132395 21.0395251, 105.8132489 21.0396561, 105.8134219 21.0396523)",,
8299505955,8299505956,0,892981890,False,,residential,True,39.588,,"LINESTRING (105.8128393 21.0392739, 105.81322 21.0392515)",,
8299505955,8299505953,0,11838073,False,Phố Đốc Ngữ,residential,False,28.95,,"LINESTRING (105.8128393 21.0392739, 105.8128603 21.0394334, 105.8128734 21.0395323)",,
8299505955,5709910399,0,11838073,False,Phố Đốc Ngữ,residential,True,36.211,,"LINESTRING (105.8128393 21.0392739, 105.8128154 21.0390931, 105.8127984 21.0389505)",,
8299505956,8299505955,0,892981890,False,,residential,False,39.588,,"LINESTRING (105.81322 21.0392515, 105.8128393 21.0392739)",,
8299505956,8299505957,0,892981891,False,,residential,False,16.795,,"LINESTRING (105.81322 21.0392515, 105.8132308 21.0394022)",,
8299505956,8299505963,0,892981891,False,,residential,True,54.046,,"LINESTRING (105.81322 21.0392515, 105.8132073 21.039074, 105.8132905 21.0390715, 105.8132718 21.0388417)",,
8299505957,8299505954,0,892981891,False,,residential,False,13.696,,"LINESTRING (105.8132308 21.0394022, 105.8132395 21.0395251)",,
8299505957,8299505956,0,892981891,False,,residential,True,16.795,,"LINESTRING (105.8132308 21.0394022, 105.81322 21.0392515)",,
8299505957,8299505964,0,892981891,False,,residential,True,90.913,,"LINESTRING (105.8132308 21.0394022, 105.8135909 21.0393569, 105.8136351 21.0396323, 105.8134219 21.0396523)",,
8299505963,8299505967,0,892981896,False,,residential,False,37.437,,"LINESTRING (105.8132718 21.0388417, 105.8136318 21.0388203)",,
8299505963,8299505956,0,892981891,False,,residential,False,54.046,,"LINESTRING (105.8132718 21.0388417, 105.8132905 21.0390715, 105.8132073 21.039074, 105.81322 21.0392515)",,
8299505963,8299505983,0,892981896,False,,residential,True,106.348,,"LINESTRING (105.8132718 21.0388417, 105.8132583 21.0388425, 105.8132046 21.038527, 105.8133548 21.038517, 105.8132777 21.0380386)",,
8299505964,8299505957,0,892981891,False,,residential,False,90.91300000000001,,"LINESTRING (105.8134219 21.0396523, 105.8136351 21.0396323, 105.8135909 21.0393569, 105.8132308 21.0394022)",,
8299505964,8299505954,0,892981891,False,,residential,True,32.558,,"LINESTRING (105.8134219 21.0396523, 105.8132489 21.0396561, 105.8132395 21.0395251)",,
8299505964,8299505967,0,892981892,False,,residential,True,159.21699999999998,,"LINESTRING (105.8134219 21.0396523, 105.813438 21.0398313, 105.8137357 21.0397862, 105.8136318 21.0388203)",,
8299505967,8299505979,0,892981896,False,,residential,False,27.714,,"LINESTRING (105.8136318 21.0388203, 105.8138983 21.0388045)",,
8299505967,8299505963,0,892981896,False,,residential,True,37.437,,"LINESTRING (105.8136318 21.0388203, 105.8132718 21.0388417)",,
8299505967,8299505964,0,892981892,False,,residential,False,159.21699999999998,,"LINESTRING (105.8136318 21.0388203, 105.8137357 21.0397862, 105.813438 21.0398313, 105.8134219 21.0396523)",,
8299505968,8299505970,0,892981893,False,,residential,True,36.143,,"LINESTRING (105.8143446 21.0391804, 105.8141971 21.0391929, 105.814181 21.0390067)",,
8299505970,8299505971,0,892981893,False,,residential,True,18.713,,"LINESTRING (105.814181 21.0390067, 105.8141752 21.0388385)",,
8299505970,8299505974,0,892981895,False,,residential,False,24.669,,"LINESTRING (105.814181 21.0390067, 105.8144183 21.0389939)",,
8299505970,5709910404,0,892981895,False,,residential,True,28.577,,"LINESTRING (105.814181 21.0390067, 105.8139061 21.0390214)",,
8299505970,8299505968,0,892981893,False,,residential,False,36.143,,"LINESTRING (105.814181 21.0390067, 105.8141971 21.0391929, 105.8143446 21.0391804)",,
8299505971,8299505970,0,892981893,False,,residential,False,18.713,,"LINESTRING (105.8141752 21.0388385, 105.814181 21.0390067)",,
8299505971,8299505973,0,892981894,False,,residential,True,28.611,,"LINESTRING (105.8141752 21.0388385, 105.8139001 21.0388552)",,
8299505971,5709910401,0,"[600485192, 892981894]",False,,residential,"[False, True]",87.959,,"LINESTRING (105.8141752 21.0388385, 105.8143781 21.0388262, 105.8143674 21.038646, 105.814354 21.0382254)",,
8299505973,5709910404,0,600485193,False,,residential,False,18.491,,"LINESTRING (105.8139001 21.0388552, 105.8139061 21.0390214)",,
8299505973,8299505979,0,600485193,False,,residential,True,5.641,,"LINESTRING (105.8139001 21.0388552, 105.8138983 21.0388045)",,
8299505973,8299505971,0,892981894,False,,residential,False,28.611,,"LINESTRING (105.8139001 21.0388552, 105.8141752 21.0388385)",,
8299505974,8299505970,0,892981895,False,,residential,True,24.669,,"LINESTRING (105.8144183 21.0389939, 105.814181 21.0390067)",,
8299505975,5709910404,0,600485193,False,,residential,True,92.007,,"LINESTRING (105.8141206 21.0396874, 105.8140871 21.039223, 105.8139074 21.0392155, 105.8139061 21.0390214)",,
8299505979,8299505973,0,600485193,False,,residential,False,5.641,,"LINESTRING (105.8138983 21.0388045, 105.8139001 21.0388552)",,
8299505979,8299505967,0,892981896,False,,residential,True,27.714,,"LINESTRING (105.8138983 21.0388045, 105.8136318 21.0388203)",,
8299505979,5709910406,0,1186653123,False,Ngõ 379 Đội Cấn,residential,True,88.11000000000001,,"LINESTRING (105.8138983 21.0388045, 105.8139396 21.0387949, 105.8139081 21.038129, 105.8139208 21.0380437)",,
8299505983,5716479699,0,11838073,False,Phố Đốc Ngữ,residential,False,14.51,,"LINESTRING (105.8132777 21.0380386, 105.8131699 21.0381217)",,
8299505983,106095678,0,11838073,False,Phố Đốc Ngữ,residential,True,15.432,,"LINESTRING (105.8132777 21.0380386, 105.8133858 21.0379433)",,
8299505983,8299505963,0,892981896,False,,residential,False,106.34799999999998,,"LINESTRING (105.8132777 21.0380386, 105.8133548 21.038517, 105.8132046 21.038527, 105.8132583 21.0388425, 105.8132718 21.0388417)",,
8299505985,2657122066,0,892981897,False,,residential,True,60.237,,"LINESTRING (105.8179884 21.0384758, 105.8182982 21.0384945, 105.8183128 21.0387461)",,
8299505987,2657122067,0,687233230,False,,residential,False,36.321,,"LINESTRING (105.8182619 21.03878, 105.817977 21.0389697)",,
8299505987,2657122066,0,687233230,False,,residential,True,6.49,,"LINESTRING (105.8182619 21.03878, 105.8183128 21.0387461)",,
8299505987,8299505988,0,892981898,False,,residential,True,31.409,,"LINESTRING (105.8182619 21.03878, 105.8179602 21.0388023)",,
8299505988,8299505987,0,892981898,False,,residential,False,31.409,,"LINESTRING (105.8179602 21.0388023, 105.8182619 21.03878)",,
8299505988,2657122067,0,892981900,False,,residential,False,18.696,,"LINESTRING (105.8179602 21.0388023, 105.817977 21.0389697)",,
8299505988,8299505990,0,892981900,False,,residential,True,7.913,,"LINESTRING (105.8179602 21.0388023, 105.8179569 21.0387312)",,
8299505989,8299505990,0,892981899,False,,residential,True,60.102,,"LINESTRING (105.8173829 21.0388029, 105.8179569 21.0387312)",,
8299505989,8938435119,0,892981900,False,,residential,False,15.848,,"LINESTRING (105.8173829 21.0388029, 105.8173726 21.0386607)",,
8299505989,8299505994,0,892981900,False,,residential,True,20.753,,"LINESTRING (105.8173829 21.0388029, 105.8174101 21.0389878)",,
8299505990,8299505989,0,892981899,False,,residential,False,60.102,,"LINESTRING (105.8179569 21.0387312, 105.8173829 21.0388029)",,
8299505990,8299505988,0,892981900,False,,residential,False,7.913,,"LINESTRING (105.8179569 21.0387312, 105.8179602 21.0388023)",,
8299505990,2922908952,0,892981900,False,,residential,True,62.699,,"LINESTRING (105.8179569 21.0387312, 105.8179334 21.0384519, 105.8176305 21.0384757)",,
8299505994,8299505989,0,892981900,False,,residential,False,20.753,,"LINESTRING (105.8174101 21.0389878, 105.8173829 21.0388029)",,
8299505994,8299505951,0,966146649,False,Ngõ 97 Văn Cao,residential,True,34.022,,"LINESTRING (105.8174101 21.0389878, 105.8170899 21.0390534)",,
8299505994,3382291951,0,966146651,False,,residential,True,28.526,,"LINESTRING (105.8174101 21.0389878, 105.8176849 21.0389932)",,
8341291585,8341291588,0,897464291,False,,service,True,93.20400000000001,,"LINESTRING (105.8135104 21.0401367, 105.8136083 21.0406274, 105.8136311 21.0407175, 105.8136526 21.0407876, 105.8136928 21.0408427, 105.8137667 21.0409244)",,
8341291588,5704430360,0,599651132,False,,service,False,35.642,,"LINESTRING (105.8137667 21.0409244, 105.8138537 21.0408577, 105.8140844 21.0408652)",,
8341291588,5704430363,0,599651132,False,,service,True,34.608000000000004,,"LINESTRING (105.8137667 21.0409244, 105.8137035 21.0409729, 105.8136201 21.0411945)",,
8341291588,8341291585,0,897464291,False,,service,False,93.20400000000001,,"LINESTRING (105.8137667 21.0409244, 105.8136928 21.0408427, 105.8136526 21.0407876, 105.8136311 21.0407175, 105.8136083 21.0406274, 105.8135104 21.0401367)",,
8341746765,8341746766,0,897518667,False,,residential,True,17.785,,"LINESTRING (105.8173406 21.0401336, 105.8173252 21.0399743)",,
8341746766,7437479438,0,331167314,False,Ngõ 67,residential,False,9.683,,"LINESTRING (105.8173252 21.0399743, 105.8174185 21.0399743)",,
8341746766,8341746765,0,897518667,False,,residential,False,17.785,,"LINESTRING (105.8173252 21.0399743, 105.8173406 21.0401336)",,
8341746766,3382291935,0,331167314,False,Ngõ 67,residential,True,44.446,,"LINESTRING (105.8173252 21.0399743, 105.8169894 21.0399743, 105.8168986 21.0399906)",,
8341770151,2428074086,0,234564824,False,,service,False,10.479,,"LINESTRING (105.8198696 21.0342233, 105.8198786 21.034272, 105.8198834 21.0343166)",,
8341770151,5719140509,0,234564824,False,,service,True,57.747,,"LINESTRING (105.8198696 21.0342233, 105.8198478 21.0341272, 105.8198357 21.0340959, 105.8198067 21.0340812, 105.819426 21.0341159)",,
8341770151,2428074053,0,601901834,False,,service,False,45.111999999999995,,"LINESTRING (105.8198696 21.0342233, 105.8197634 21.0342292, 105.8196747 21.0342299, 105.8195346 21.0342412, 105.8194359 21.0342477)",,
8819688903,8819688907,0,952875858,False,,service,True,59.134,,"LINESTRING (105.8184934 21.0398757, 105.8184316 21.0397099, 105.8184376 21.0397005, 105.8184537 21.0396917, 105.8187847 21.0395818)",,
8819688907,5689527850,0,260225725,False,Ngõ 267,residential,True,7.324,,"LINESTRING (105.8187847 21.0395818, 105.8188266 21.0396348)",,
8819688907,2657122068,0,260225725,False,Ngõ 267,residential,False,67.191,,"LINESTRING (105.8187847 21.0395818, 105.8187051 21.0394813, 105.8186488 21.0393144, 105.8185201 21.039099, 105.8184925 21.0390474)",,
8819688907,8819688903,0,952875858,False,,service,False,59.134,,"LINESTRING (105.8187847 21.0395818, 105.8184537 21.0396917, 105.8184376 21.0397005, 105.8184316 21.0397099, 105.8184934 21.0398757)",,
8819875252,2657122077,0,952893413,False,,residential,True,28.764,,"LINESTRING (105.8181842 21.0405429, 105.8181176 21.0402918)",,
8938435119,8299505989,0,892981900,False,,residential,True,15.848,,"LINESTRING (105.8173726 21.0386607, 105.8173829 21.0388029)",,
8938435119,2922908952,0,892981900,False,,residential,False,42.512,,"LINESTRING (105.8173726 21.0386607, 105.8173714 21.0386438, 105.817361 21.038538, 105.8176305 21.0384757)",,
8938435119,8938435122,0,966146650,False,,service,False,71.851,,"LINESTRING (105.8173726 21.0386607, 105.8170616 21.0387081, 105.8168107 21.0387547, 105.8166936 21.0387845)",alley,
8938435122,445252512,0,331167330,False,Ngách 24 Ngõ 97 Phố Cao Văn,service,True,36.017,,"LINESTRING (105.8166936 21.0387845, 105.8167556 21.0391032)",alley,
8938435122,445252524,0,331167330,False,Ngách 24 Ngõ 97 Phố Cao Văn,service,False,33.363,,"LINESTRING (105.8166936 21.0387845, 105.8166881 21.0387596, 105.8166425 21.0384883)",alley,
8938435122,8938435119,0,966146650,False,,service,True,71.851,,"LINESTRING (105.8166936 21.0387845, 105.8168107 21.0387547, 105.8170616 21.0387081, 105.8173726 21.0386607)",alley,
9593878370,445252455,0,"[195844856, 1042173495]",False,,residential,True,79.762,,"LINESTRING (105.8172292 21.0348387, 105.8170705 21.0349317, 105.8165541 21.0351805)",,
9594057514,5689527850,0,597589919,False,,service,False,54.027,,"LINESTRING (105.8193466 21.0396119, 105.8188266 21.0396348)",,
9594057514,9594057515,0,1042199473,False,,service,True,23.151,,"LINESTRING (105.8193466 21.0396119, 105.8193831 21.0394065)",,
9594057514,445252467,0,597589919,False,,service,True,50.016000000000005,,"LINESTRING (105.8193466 21.0396119, 105.8194247 21.0396085, 105.8198282 21.0396217)",,
9594057515,9594057514,0,1042199473,False,,service,False,23.151,,"LINESTRING (105.8193831 21.0394065, 105.8193466 21.0396119)",,
9706960160,6408629573,0,37567094,True,Đường Văn Cao,primary,False,42.731,2,"LINESTRING (105.8158361 21.0395254, 105.8159529 21.0398939)",,
9706960160,10302026171,0,1056407494,False,Ngõ 93 Văn Cao,residential,False,9.873,,"LINESTRING (105.8158361 21.0395254, 105.8159291 21.0395067)",,
9706960161,3382291950,0,675318610,False,,service,False,25.532,,"LINESTRING (105.8162849 21.0394354, 105.8162445 21.0392089)",alley,
9706960161,10302026171,0,1056407494,False,Ngõ 93 Văn Cao,residential,True,37.767,,"LINESTRING (105.8162849 21.0394354, 105.8159291 21.0395067)",,
9706960161,3382291946,0,"[675318610, 331167324]",False,,service,True,73.033,,"LINESTRING (105.8162849 21.0394354, 105.8163172 21.0396168, 105.8168167 21.0395374)",alley,
10178328334,10178328337,0,1112501554,False,,footway,False,10.668,,"LINESTRING (105.8168911 21.0333271, 105.8168718 21.0333021, 105.816845 21.0332841, 105.8168106 21.033272)",,
10178328337,10178328347,0,1112501554,False,,footway,False,105.414,,"LINESTRING (105.8168106 21.033272, 105.8167752 21.0332771, 105.8158251 21.0335008)",,
10178328337,10178328334,0,1112501554,False,,footway,True,10.668,,"LINESTRING (105.8168106 21.033272, 105.816845 21.0332841, 105.8168718 21.0333021, 105.8168911 21.0333271)",,
10178328346,2062618841,0,195844869,False,Ngõ 1 Vạn Phúc,residential,True,57.772,,"LINESTRING (105.8149866 21.0337006, 105.8151192 21.0342052)",,
10178328346,10217308392,0,1112501554,False,,footway,False,55.179,,"LINESTRING (105.8149866 21.0337006, 105.8146026 21.0337928, 105.8144879 21.0338258, 105.8144743 21.033832)",,
10178328346,10178328347,0,1112501554,False,,footway,True,89.816,,"LINESTRING (105.8149866 21.0337006, 105.8154996 21.0335775, 105.8158251 21.0335008)",,
10178328347,2062620805,0,140349736,False,Ngõ 3 Vạn Phúc,residential,True,36.631,,"LINESTRING (105.8158251 21.0335008, 105.8159058 21.0338215)",,
10178328347,10178328346,0,1112501554,False,,footway,False,89.816,,"LINESTRING (105.8158251 21.0335008, 105.8154996 21.0335775, 105.8149866 21.0337006)",,
10178328347,10178328337,0,1112501554,False,,footway,True,105.414,,"LINESTRING (105.8158251 21.0335008, 105.8167752 21.0332771, 105.8168106 21.033272)",,
10217308392,6557784958,0,"[698273209, 1117168495]",False,,"['footway', 'steps']",False,15.003,,"LINESTRING (105.8144743 21.033832, 105.8145444 21.0339029, 105.814557 21.0339395)",,
10217308392,10302026123,0,1112501554,False,,footway,False,16.625999999999998,,"LINESTRING (105.8144743 21.033832, 105.8144417 21.0338469, 105.8143945 21.0338769, 105.8143559 21.0339079, 105.8143466 21.0339199)",,
10217308392,10178328346,0,1112501554,False,,footway,True,55.179,,"LINESTRING (105.8144743 21.033832, 105.8144879 21.0338258, 105.8146026 21.0337928, 105.8149866 21.0337006)",,
10302026123,6602972580,0,1112501554,False,,footway,False,6.399,,"LINESTRING (105.8143466 21.0339199, 105.8143301 21.033941, 105.8143127 21.0339679)",,
10302026123,10217308392,0,1112501554,False,,footway,True,16.626,,"LINESTRING (105.8143466 21.0339199, 105.8143559 21.0339079, 105.8143945 21.0338769, 105.8144417 21.0338469, 105.8144743 21.033832)",,
10302026129,10302026131,0,1126640631,False,,footway,True,15.903,,"LINESTRING (105.8151936 21.0368295, 105.8150617 21.0369023)",,
10302026129,10302026140,0,1126640633,False,,footway,False,21.1,,"LINESTRING (105.8151936 21.0368295, 105.815214 21.0370183)",,
10302026129,10302026138,0,1126640630,False,,footway,True,91.481,,"LINESTRING (105.8151936 21.0368295, 105.8151665 21.0368144, 105.8151485 21.0367866, 105.8151358 21.0367571, 105.8151232 21.0367209, 105.8149039 21.036061)",,
10302026131,106094000,0,252400871,True,Phố Liễu Giai,primary,False,19.98,2,"LINESTRING (105.8150617 21.0369023, 105.8151156 21.0370748)",,
10302026131,10302026129,0,1126640631,False,,footway,False,15.903,,"LINESTRING (105.8150617 21.0369023, 105.8151936 21.0368295)",,
10302026132,10302026133,0,1126640632,False,,footway,True,9.464,,"LINESTRING (105.814829 21.0373468, 105.8147906 21.0372696)",,
10302026132,10651129991,0,1126640637,False,,footway,False,5.558,,"LINESTRING (105.814829 21.0373468, 105.8148568 21.0373343, 105.8148654 21.0373539)",,
10302026132,10302026153,0,1126640637,False,,footway,True,37.379000000000005,,"LINESTRING (105.814829 21.0373468, 105.8147033 21.0374037, 105.8146928 21.0374126, 105.8146967 21.0374185, 105.8148726 21.037486, 105.8148809 21.0374837)",,
10302026133,106094001,0,228474145,False,Phố Đội Cấn,secondary,False,14.134,2,"LINESTRING (105.8147906 21.0372696, 105.8149064 21.0372027)",,
